temperature,signal
1118.076,-3.31399
1118.558,-3.276
1119.04,-3.23809
1119.522,-3.20032
1120.004,-3.16277
1120.486,-3.12544
1120.969,-3.08831
1121.451,-3.05137
1121.933,-3.01463
1122.415,-2.97805
1122.897,-2.9417
1123.379,-2.90561
1123.861,-2.86988
1124.344,-2.83462
1124.826,-2.79999
1125.308,-2.76612
1125.79,-2.73313
1126.272,-2.70107
1126.754,-2.66993
1127.236,-2.63967
1127.719,-2.61027
1128.201,-2.5817
1128.683,-2.55403
1129.165,-2.52738
1129.647,-2.50186
1130.129,-2.47761
1130.611,-2.45471
1131.093,-2.43314
1131.576,-2.41279
1132.058,-2.39351
1132.54,-2.37508
1133.022,-2.35729
1133.504,-2.33997
1133.986,-2.32301
1134.468,-2.30635
1134.95,-2.28998
1135.433,-2.27397
1135.915,-2.25832
1136.397,-2.24312
1136.879,-2.22838
1137.361,-2.21411
1137.843,-2.20029
1138.325,-2.1869
1138.808,-2.17391
1139.29,-2.16125
1139.772,-2.14888
1140.254,-2.13672
1140.736,-2.12472
1141.218,-2.11285
1141.7,-2.10108
1142.183,-2.08942
1142.665,-2.07792
1143.147,-2.06665
1143.629,-2.05565
1144.111,-2.04491
1144.593,-2.03438
1145.075,-2.0239
1145.557,-2.01331
1146.04,-2.00247
1146.522,-1.99125
1147.004,-1.97961
1147.486,-1.96758
1147.968,-1.95525
1148.45,-1.94271
1148.932,-1.93006
1149.415,-1.91731
1149.897,-1.90448
1150.379,-1.89151
1150.861,-1.87839
1151.343,-1.86507
1151.825,-1.85156
1152.307,-1.83787
1152.79,-1.82397
1153.272,-1.80986
1153.754,-1.79548
1154.236,-1.78075
1154.718,-1.7656
1155.2,-1.74991
1155.682,-1.73358
1156.165,-1.71652
1156.647,-1.69862
1157.129,-1.67985
1157.611,-1.66014
1158.093,-1.63948
1158.575,-1.61788
1159.057,-1.59539
1159.54,-1.57211
1160.022,-1.54811
1160.504,-1.52349
1160.986,-1.49832
1161.468,-1.47265
1161.95,-1.44646
1162.432,-1.41975
1162.914,-1.39243
1163.397,-1.36444
1163.879,-1.33571
1164.361,-1.30619
1164.843,-1.2759
1165.325,-1.2449
1165.807,-1.21328
1166.289,-1.18115
1166.771,-1.14865
1167.254,-1.11588
1167.736,-1.08291
1168.218,-1.04976
1168.7,-1.01642
1169.182,-0.98288
1169.664,-0.94912
1170.146,-0.91519
1170.629,-0.88112
1171.111,-0.84698
1171.593,-0.81284
1172.075,-0.77876
1172.557,-0.7448
1173.039,-0.711
1173.521,-0.67739
1174.004,-0.64404
1174.486,-0.61101
1174.968,-0.57838
1175.45,-0.54623
1175.932,-0.51458
1176.414,-0.48344
1176.896,-0.4528
1177.379,-0.42268
1177.861,-0.3931
1178.343,-0.36418
1178.825,-0.33602
1179.307,-0.30876
1179.789,-0.28249
1180.271,-0.25729
1180.754,-0.23316
1181.236,-0.21006
1181.718,-0.18797
1182.2,-0.16685
1182.682,-0.14672
1183.164,-0.12762
1183.646,-0.10958
1184.128,-0.09263
1184.611,-0.07675
1185.093,-0.06189
1185.575,-0.048
1186.057,-0.03503
1186.539,-0.02296
1187.021,-0.01179
1187.503,-0.00152
1187.986,0.00779
1188.468,0.01617
1188.95,0.02359
1189.432,0.0301
1189.914,0.03571
1190.396,0.04043
1190.878,0.04425
1191.361,0.04714
1191.843,0.04908
1192.325,0.05009
1192.807,0.05021
1193.289,0.04955
1193.771,0.04822
1194.253,0.04642
1194.735,0.04284
1195.218,0.0354
1195.7,0.02791
1196.182,0.02035
1196.664,0.01267
1197.146,0.00476
1197.628,-0.00353
1198.11,-0.01231
1198.593,-0.02173
1199.075,-0.03179
1199.557,-0.04255
1200.039,-0.05398
1200.521,-0.06602
1201.003,-0.07865
1201.485,-0.09178
1201.968,-0.1054
1202.45,-0.11943
1202.932,-0.13387
1203.414,-0.14867
1203.896,-0.16381
1204.378,-0.17929
1204.86,-0.19511
1205.343,-0.21131
1205.825,-0.22783
1206.307,-0.24472
1206.789,-0.26192
1207.271,-0.27941
1207.753,-0.29712
1208.235,-0.31501
1208.718,-0.33306
1209.2,-0.35122
1209.682,-0.36951
1210.164,-0.38794
1210.646,-0.40652
1211.128,-0.42525
1211.61,-0.44408
1212.092,-0.46298
1212.575,-0.48188
1213.057,-0.5007
1213.539,-0.51936
1214.021,-0.53785
1214.503,-0.55618
1214.985,-0.57434
1215.467,-0.59239
1215.949,-0.61036
1216.432,-0.62828
1216.914,-0.6461
1217.396,-0.66377
1217.878,-0.68122
1218.36,-0.69834
1218.842,-0.71509
1219.324,-0.73142
1219.807,-0.74738
1220.289,-0.763
1220.771,-0.77838
1221.253,-0.79359
1221.735,-0.80867
1222.217,-0.82366
1222.699,-0.83854
1223.182,-0.85335
1223.664,-0.86804
1224.146,-0.88266
1224.628,-0.89718
1225.11,-0.91161
1225.592,-0.92588
1226.074,-0.93988
1226.557,-0.95351
1227.039,-0.96662
1227.521,-0.97916
1228.003,-0.99107
1228.485,-1.00239
1228.967,-1.01319
1229.449,-1.02351
1229.932,-1.03343
1230.414,-1.0429
1230.896,-1.05195
1231.378,-1.06052
1231.86,-1.06858
1232.342,-1.07611
1232.824,-1.0831
1233.306,-1.08957
1233.789,-1.09551
1234.271,-1.1009
1234.753,-1.1057
1235.235,-1.10988
1235.717,-1.11338
1236.199,-1.11616
1236.681,-1.11817
1237.164,-1.11938
1237.646,-1.11979
1238.128,-1.11938
1238.61,-1.11821
1239.092,-1.11637
1239.574,-1.11396
1240.056,-1.11114
1240.539,-1.10805
1241.021,-1.10485
1241.503,-1.10162
1241.985,-1.09841
1242.467,-1.09518
1242.949,-1.09181
1243.431,-1.08815
1243.913,-1.08403
1244.396,-1.0793
1244.878,-1.07383
1245.36,-1.06759
1245.842,-1.06056
1246.324,-1.05283
1246.806,-1.04448
1247.288,-1.03563
1247.771,-1.02639
1248.253,-1.01682
1248.735,-1.00698
1249.217,-0.99687
1249.699,-0.9865
1250.181,-0.97587
1250.663,-0.96498
1251.146,-0.95391
1251.628,-0.94272
1252.11,-0.93154
1252.592,-0.92045
1253.074,-0.90947
1253.556,-0.89861
1254.038,-0.88771
1254.521,-0.87665
1255.003,-0.86521
1255.485,-0.85325
1255.967,-0.84064
1256.449,-0.82735
1256.931,-0.8134
1257.413,-0.79884
1257.896,-0.78377
1258.378,-0.76825
1258.86,-0.75239
1259.342,-0.73627
1259.824,-0.71997
1260.306,-0.7036
1260.788,-0.68724
1261.27,-0.67098
1261.753,-0.65489
1262.235,-0.63902
1262.717,-0.62336
1263.199,-0.60793
1263.681,-0.59273
1264.163,-0.57772
1264.645,-0.56292
1265.127,-0.54831
1265.61,-0.53391
1266.092,-0.5197
1266.574,-0.5057
1267.056,-0.49185
1267.538,-0.47817
1268.02,-0.46464
1268.502,-0.45124
1268.985,-0.43803
1269.467,-0.42501
1269.949,-0.41227
1270.431,-0.39987
1270.913,-0.38788
1271.395,-0.37636
1271.877,-0.36529
1272.36,-0.35469
1272.842,-0.34442
1273.324,-0.33441
1273.806,-0.3245
1274.288,-0.31455
1274.77,-0.30442
1275.252,-0.294
1275.734,-0.28327
1276.217,-0.27224
1276.699,-0.26104
1277.181,-0.24983
1277.663,-0.23883
1278.145,-0.22824
1278.627,-0.21823
1279.109,-0.20889
1279.592,-0.20023
1280.074,-0.19219
1280.556,-0.18467
1281.038,-0.17758
1281.52,-0.17086
1282.002,-0.16447
1282.484,-0.15843
1282.967,-0.15278
1283.449,-0.14756
1283.931,-0.14277
1284.413,-0.13843
1284.895,-0.13449
1285.377,-0.13089
1285.859,-0.12761
1286.342,-0.12351
1286.824,-0.11655
1287.306,-0.10986
1287.788,-0.10349
1288.27,-0.09753
1288.752,-0.09205
1289.234,-0.08714
1289.717,-0.08288
1290.199,-0.07929
1290.681,-0.07633
1291.163,-0.07397
1291.645,-0.07214
1292.127,-0.07079
1292.609,-0.06992
1293.091,-0.06957
1293.573,-0.06983
1294.056,-0.07082
1294.538,-0.07262
1295.02,-0.07527
1295.502,-0.0787
1295.984,-0.08278
1296.466,-0.08735
1296.948,-0.09223
1297.431,-0.09735
1297.913,-0.10269
1298.395,-0.10836
1298.877,-0.11453
1299.359,-0.12135
1299.841,-0.12893
1300.323,-0.13732
1300.806,-0.14642
1301.288,-0.15602
1301.77,-0.16583
1302.252,-0.17553
1302.734,-0.18478
1303.216,-0.19336
1303.698,-0.20117
1304.181,-0.20819
1304.663,-0.21453
1305.145,-0.22038
1305.627,-0.22594
1306.109,-0.23138
1306.591,-0.23686
1307.073,-0.24248
1307.556,-0.24826
1308.038,-0.25424
1308.52,-0.26038
1309.002,-0.26668
1309.484,-0.27315
1309.966,-0.27974
1310.448,-0.28641
1310.93,-0.29308
1311.413,-0.29966
1311.895,-0.30605
1312.377,-0.31218
1312.859,-0.31802
1313.341,-0.32355
1313.823,-0.32881
1314.305,-0.33386
1314.788,-0.33872
1315.27,-0.34343
1315.752,-0.34802
1316.234,-0.35253
1316.716,-0.35699
1317.198,-0.36151
1317.68,-0.36619
1318.163,-0.3712
1318.645,-0.3767
1319.127,-0.3829
1319.609,-0.39004
1320.091,-0.39828
1320.573,-0.40778
1321.055,-0.41855
1321.538,-0.43036
1322.02,-0.44276
1322.502,-0.45498
1322.984,-0.46622
1323.466,-0.47577
1323.948,-0.48322
1324.43,-0.48848
1324.912,-0.49177
1325.395,-0.49342
1325.877,-0.49382
1326.359,-0.49332
1326.841,-0.4922
1327.323,-0.49057
1327.805,-0.48846
1328.287,-0.48588
1328.77,-0.48279
1329.252,-0.47919
1329.734,-0.4752
1330.216,-0.47101
1330.698,-0.46679
1331.18,-0.46273
1331.662,-0.45888
1332.145,-0.4552
1332.627,-0.4515
1333.109,-0.44759
1333.591,-0.44326
1334.073,-0.43836
1334.555,-0.43289
1335.037,-0.42698
1335.52,-0.42089
1336.002,-0.41498
1336.484,-0.4096
1336.966,-0.40504
1337.448,-0.40148
1337.93,-0.39888
1338.412,-0.39711
1338.895,-0.39601
1339.377,-0.39536
1339.859,-0.39505
1340.341,-0.39507
1340.823,-0.39548
1341.305,-0.39643
1341.787,-0.39815
1342.269,-0.40086
1342.751,-0.40482
1343.234,-0.41026
1343.716,-0.41736
1344.198,-0.42619
1344.68,-0.43662
1345.162,-0.44822
1345.644,-0.46033
1346.126,-0.47212
1346.609,-0.48295
1347.091,-0.49242
1347.573,-0.50054
1348.055,-0.5076
1348.537,-0.51397
1349.019,-0.52017
1349.501,-0.52657
1349.984,-0.53349
1350.466,-0.541
1350.948,-0.54898
1351.43,-0.55714
1351.912,-0.56503
1352.394,-0.57224
1352.876,-0.57846
1353.359,-0.58351
1353.841,-0.58737
1354.323,-0.59021
1354.805,-0.59235
1355.287,-0.59421
1355.769,-0.59637
1356.251,-0.59943
1356.734,-0.60388
1357.216,-0.6099
1357.698,-0.61733
1358.18,-0.62583
1358.662,-0.63497
1359.144,-0.64446
1359.626,-0.65408
1360.108,-0.66367
1360.591,-0.67314
1361.073,-0.6823
1361.555,-0.69102
1362.037,-0.6991
1362.519,-0.70636
1363.001,-0.71268
1363.483,-0.71797
1363.966,-0.72221
1364.448,-0.7254
1364.93,-0.72764
1365.412,-0.72909
1365.894,-0.72996
1366.376,-0.73061
1366.858,-0.73144
1367.341,-0.73288
1367.823,-0.73534
1368.305,-0.73914
1368.787,-0.74442
1369.269,-0.75099
1369.751,-0.75839
1370.233,-0.76584
1370.716,-0.77253
1371.198,-0.77784
1371.68,-0.78147
1372.162,-0.7835
1372.644,-0.78421
1373.126,-0.784
1373.608,-0.78327
1374.09,-0.78238
1374.573,-0.7817
1375.055,-0.7815
1375.537,-0.78211
1376.019,-0.78379
1376.501,-0.78666
1376.983,-0.79066
1377.465,-0.79538
1377.948,-0.80008
1378.43,-0.80394
1378.912,-0.80645
1379.394,-0.80762
1379.876,-0.80798
1380.358,-0.80838
1380.84,-0.80955
1381.323,-0.81175
1381.805,-0.81471
1382.287,-0.81775
1382.769,-0.82009
1383.251,-0.82107
1383.733,-0.82037
1384.215,-0.818
1384.698,-0.81426
1385.18,-0.80975
1385.662,-0.80517
1386.144,-0.80125
1386.626,-0.79856
1387.108,-0.79728
1387.59,-0.79717
1388.073,-0.79759
1388.555,-0.79769
1389.037,-0.79657
1389.519,-0.79356
1390.001,-0.78829
1390.483,-0.78079
1390.965,-0.77159
1391.447,-0.76163
1391.929,-0.75204
1392.412,-0.74386
1392.894,-0.7377
1393.376,-0.73372
1393.858,-0.73168
1394.34,-0.73114
1394.822,-0.73165
1395.304,-0.73283
1395.787,-0.73454
1396.269,-0.73685
1396.751,-0.74004
1397.233,-0.74446
1397.715,-0.75054
1398.197,-0.7587
1398.679,-0.76928
1399.162,-0.78257
1399.644,-0.79872
1400.126,-0.81772
1400.608,-0.83926
1401.09,-0.86253
1401.572,-0.88621
1402.054,-0.90868
1402.537,-0.92844
1403.019,-0.94471
1403.501,-0.95755
1403.983,-0.96774
1404.465,-0.97643
1404.947,-0.98491
1405.429,-0.99416
1405.911,-1.0047
1406.394,-1.01649
1406.876,-1.02905
1407.358,-1.04167
1407.84,-1.05362
1408.322,-1.06441
1408.804,-1.07376
1409.286,-1.08157
1409.769,-1.08784
1410.251,-1.09259
1410.733,-1.0959
1411.215,-1.09787
1411.697,-1.09878
1412.179,-1.099
1412.661,-1.09885
1413.144,-1.09857
1413.626,-1.09816
1414.108,-1.09753
1414.59,-1.09663
1415.072,-1.0955
1415.554,-1.0945
1416.036,-1.09425
1416.519,-1.09553
1417.001,-1.09913
1417.483,-1.10569
1417.965,-1.11546
1418.447,-1.12823
1418.929,-1.14322
1419.411,-1.15902
1419.894,-1.17385
1420.376,-1.18612
1420.858,-1.19493
1421.34,-1.20015
1421.822,-1.20223
1422.304,-1.20199
1422.786,-1.20038
1423.268,-1.19817
1423.75,-1.19595
1424.233,-1.19402
1424.715,-1.19246
1425.197,-1.1912
1425.679,-1.19005
1426.161,-1.18885
1426.643,-1.18747
1427.125,-1.18593
1427.608,-1.18442
1428.09,-1.18327
1428.572,-1.18291
1429.054,-1.18374
1429.536,-1.186
1430.018,-1.18964
1430.5,-1.19419
1430.983,-1.19896
1431.465,-1.20308
1431.947,-1.20583
1432.429,-1.20666
1432.911,-1.20529
1433.393,-1.20163
1433.875,-1.19573
1434.358,-1.18779
1434.84,-1.17824
1435.322,-1.16787
1435.804,-1.15791
1436.286,-1.14994
1436.768,-1.14546
1437.25,-1.14553
1437.732,-1.15083
1438.215,-1.16191
1438.697,-1.17925
1439.179,-1.20313
1439.661,-1.23272
1440.143,-1.26522
1440.625,-1.29661
1441.107,-1.32385
1441.59,-1.34608
1442.072,-1.36383
1442.554,-1.37801
1443.036,-1.38937
1443.518,-1.39844
1444.0,-1.40559
1444.482,-1.41112
1444.965,-1.41537
1445.447,-1.41877
1445.929,-1.42186
1446.411,-1.42521
1446.893,-1.42921
1447.375,-1.4339
1447.857,-1.43878
1448.34,-1.44309
1448.822,-1.44606
1449.304,-1.44721
1449.786,-1.44623
1450.268,-1.44305
1450.75,-1.43765
1451.232,-1.43001
1451.715,-1.42024
1452.197,-1.40855
1452.679,-1.39549
1453.161,-1.38212
1453.643,-1.37012
1454.125,-1.36146
1454.607,-1.35763
1455.089,-1.35879
1455.572,-1.36356
1456.054,-1.36953
1456.536,-1.37452
1457.018,-1.37715
1457.5,-1.37688
1457.982,-1.37357
1458.464,-1.36715
1458.947,-1.35763
1459.429,-1.34502
1459.911,-1.3295
1460.393,-1.31132
1460.875,-1.2909
1461.357,-1.26862
1461.839,-1.24482
1462.322,-1.21973
1462.804,-1.19345
1463.286,-1.16596
1463.768,-1.13721
1464.25,-1.10713
1464.732,-1.07584
1465.214,-1.04364
1465.697,-1.01102
1466.179,-0.97849
1466.661,-0.94649
1467.143,-0.9154
1467.625,-0.88545
1468.107,-0.85687
1468.589,-0.82983
1469.072,-0.80441
1469.553,-0.78065
1470.036,-0.75855
1470.518,-0.73796
1471.0,-0.7185
1471.482,-0.69945
1471.964,-0.67938
1472.446,-0.65598
1472.928,-0.62644
1473.411,-0.58838
1473.893,-0.54134
1474.375,-0.48789
1474.857,-0.43269
1475.339,-0.37988
1475.821,-0.3316
1476.303,-0.28852
1476.786,-0.25068
1477.268,-0.21797
1477.75,-0.19036
1478.232,-0.16775
1478.714,-0.14991
1479.196,-0.13622
1479.678,-0.12549
1480.161,-0.11614
1480.643,-0.10651
1481.125,-0.09545
1481.607,-0.08259
1482.089,-0.06839
1482.571,-0.05374
1483.053,-0.0395
1483.536,-0.02632
1484.018,-0.01453
1484.5,-0.00431
1484.982,0.00428
1485.464,0.01119
1485.946,0.01643
1486.428,0.02009
1486.91,0.02219
1487.393,0.02519
1487.875,0.02759
1488.357,0.02705
1488.839,0.02165
1489.321,0.00881
1489.803,-0.01249
1490.285,-0.03919
1490.768,-0.06637
1491.25,-0.0914
1491.732,-0.11409
1492.214,-0.13512
1492.696,-0.15524
1493.178,-0.17503
1493.66,-0.19489
1494.143,-0.21502
1494.625,-0.23551
1495.107,-0.25636
1495.589,-0.27762
1496.071,-0.29939
1496.553,-0.32191
1497.035,-0.34555
1497.518,-0.37087
1498.0,-0.39851
1498.482,-0.42912
1498.964,-0.46298
1499.446,-0.49975
1499.928,-0.53835
1500.41,-0.57745
1500.893,-0.61594
1501.375,-0.65333
1501.857,-0.68963
1502.339,-0.72523
1502.821,-0.76075
1503.303,-0.79681
1503.785,-0.83354
1504.267,-0.86998
1504.75,-0.90403
1505.232,-0.93345
1505.714,-0.95724
1506.196,-0.97604
1506.678,-0.99176
1507.16,-1.00692
1507.642,-1.02369
1508.125,-1.04331
1508.607,-1.06581
1509.089,-1.09037
1509.571,-1.11569
1510.053,-1.1404
1510.535,-1.16324
1511.017,-1.18324
1511.5,-1.19965
1511.982,-1.21195
1512.464,-1.21984
1512.946,-1.22337
1513.428,-1.22311
1513.91,-1.22026
1514.392,-1.21666
1514.875,-1.21432
1515.357,-1.21498
1515.839,-1.21951
1516.321,-1.22762
1516.803,-1.23802
1517.285,-1.24918
1517.767,-1.26002
1518.25,-1.27011
1518.731,-1.2794
1519.214,-1.28798
1519.696,-1.29607
1520.178,-1.30391
1520.66,-1.31195
1521.142,-1.32088
1521.624,-1.33186
1522.106,-1.34633
1522.589,-1.36532
1523.071,-1.38736
1523.553,-1.40712
1524.035,-1.41927
1524.517,-1.42427
1524.999,-1.42687
1525.481,-1.43038
1525.964,-1.43548
1526.446,-1.44141
1526.928,-1.447
1527.41,-1.45107
1527.892,-1.45285
1528.374,-1.45212
1528.856,-1.44917
1529.339,-1.44445
1529.821,-1.43844
1530.303,-1.4315
1530.785,-1.42376
1531.267,-1.4152
1531.749,-1.40555
1532.231,-1.39434
1532.714,-1.38091
1533.196,-1.36487
1533.678,-1.34638
1534.16,-1.32639
1534.642,-1.30618
1535.124,-1.28686
1535.606,-1.26895
1536.088,-1.25253
1536.571,-1.23715
1537.053,-1.22203
1537.535,-1.2062
1538.017,-1.18895
1538.499,-1.17068
1538.981,-1.15315
1539.463,-1.13868
1539.946,-1.12902
1540.428,-1.12528
1540.91,-1.12807
1541.392,-1.1367
1541.874,-1.14724
1542.356,-1.15359
1542.838,-1.15294
1543.321,-1.14637
1543.803,-1.13621
1544.285,-1.1245
1544.767,-1.11271
1545.249,-1.10175
1545.731,-1.09214
1546.213,-1.08398
1546.696,-1.07708
1547.178,-1.07098
1547.66,-1.06495
1548.142,-1.05813
1548.624,-1.04965
1549.106,-1.03883
1549.588,-1.02535
1550.071,-1.00961
1550.552,-0.9929
1551.035,-0.97726
1551.517,-0.96449
1551.999,-0.95527
1552.481,-0.94878
1552.963,-0.94332
1553.445,-0.93711
1553.927,-0.92904
1554.41,-0.91848
1554.892,-0.90507
1555.374,-0.8882
1555.856,-0.86665
1556.338,-0.83855
1556.82,-0.80193
1557.302,-0.75672
1557.785,-0.7067
1558.267,-0.65803
1558.749,-0.61498
1559.231,-0.57812
1559.713,-0.54562
1560.195,-0.51542
1560.677,-0.48651
1561.16,-0.45904
1561.642,-0.43381
1562.124,-0.41158
1562.606,-0.39272
1563.088,-0.37708
1563.57,-0.3642
1564.052,-0.35343
1564.535,-0.34407
1565.017,-0.3354
1565.499,-0.32675
1565.981,-0.31765
1566.463,-0.30792
1566.945,-0.29771
1567.427,-0.28743
1567.909,-0.27752
1568.392,-0.2682
1568.874,-0.25943
1569.356,-0.2509
1569.838,-0.24216
1570.32,-0.2327
1570.802,-0.22207
1571.284,-0.20997
1571.767,-0.19642
1572.249,-0.18161
1572.731,-0.16577
1573.213,-0.14904
1573.695,-0.13121
1574.177,-0.11175
1574.659,-0.08967
1575.142,-0.06388
1575.624,-0.03444
1576.106,-0.00479
1576.588,0.0193
1577.07,0.03506
1577.552,0.04345
1578.034,0.04656
1578.517,0.04617
1578.999,0.04622
1579.481,0.04666
1579.963,0.04663
1580.445,0.0465
1580.927,0.04646
1581.409,0.04643
1581.892,0.04613
1582.374,0.04514
1582.856,0.04317
1583.338,0.04006
1583.82,0.03603
1584.302,0.03156
1584.784,0.02738
1585.266,0.02433
1585.749,0.02304
1586.231,0.02351
1586.713,0.02501
1587.195,0.02619
1587.677,0.02578
1588.159,0.02312
1588.641,0.01811
1589.124,0.0111
1589.606,0.00255
1590.088,-0.00694
1590.57,-0.0166
1591.052,-0.02554
1591.534,-0.03272
1592.016,-0.03708
1592.499,-0.03792
1592.981,-0.03541
1593.463,-0.03085
1593.945,-0.02633
1594.427,-0.02383
1594.909,-0.02453
1595.391,-0.02887
1595.874,-0.03687
1596.356,-0.04841
1596.838,-0.06337
1597.32,-0.08173
1597.802,-0.10355
1598.284,-0.12895
1598.766,-0.15779
1599.249,-0.18938
1599.73,-0.2223
1600.213,-0.25477
1600.695,-0.28542
1601.177,-0.31367
1601.659,-0.33959
1602.141,-0.36362
1602.623,-0.38632
1603.105,-0.40833
1603.588,-0.43029
1604.07,-0.45283
1604.552,-0.47648
1605.034,-0.50159
1605.516,-0.52807
1605.998,-0.55539
1606.48,-0.5826
1606.963,-0.60878
1607.445,-0.63337
1607.927,-0.65633
1608.409,-0.67795
1608.891,-0.69868
1609.373,-0.71885
1609.855,-0.73866
1610.338,-0.75798
1610.82,-0.77652
1611.302,-0.79381
1611.784,-0.80956
1612.266,-0.82374
1612.748,-0.83668
1613.23,-0.84891
1613.713,-0.86103
1614.195,-0.87363
1614.677,-0.88715
1615.159,-0.90192
1615.641,-0.91822
1616.123,-0.93633
1616.605,-0.95666
1617.087,-0.97983
1617.57,-1.00658
1618.052,-1.03742
1618.534,-1.07174
1619.016,-1.10737
1619.498,-1.14144
1619.98,-1.1719
1620.462,-1.19817
1620.945,-1.22054
1621.427,-1.23969
1621.909,-1.25617
1622.391,-1.27039
1622.873,-1.28262
1623.355,-1.29305
1623.837,-1.30181
1624.32,-1.3091
1624.802,-1.31526
1625.284,-1.32075
1625.766,-1.3262
1626.248,-1.33241
1626.73,-1.34025
1627.212,-1.35066
1627.695,-1.36463
1628.177,-1.38318
1628.659,-1.40711
1629.141,-1.43655
1629.623,-1.47005
1630.105,-1.50443
1630.587,-1.53605
1631.07,-1.56247
1631.552,-1.58284
1632.034,-1.59726
1632.516,-1.60625
1632.998,-1.6107
1633.48,-1.61216
1633.962,-1.61306
1634.444,-1.6163
1634.927,-1.62452
1635.409,-1.63925
1635.891,-1.65983
1636.373,-1.6826
1636.855,-1.70292
1637.337,-1.71815
1637.819,-1.7277
1638.302,-1.73161
1638.784,-1.73003
1639.266,-1.7231
1639.748,-1.71128
1640.23,-1.69549
1640.712,-1.67713
1641.194,-1.65766
1641.677,-1.63823
1642.159,-1.61952
1642.641,-1.60182
1643.123,-1.58517
1643.605,-1.56962
1644.087,-1.55518
1644.569,-1.54192
1645.052,-1.52973
1645.534,-1.51835
1646.016,-1.50715
1646.498,-1.49554
1646.98,-1.48306
1647.462,-1.46957
1647.944,-1.45509
1648.427,-1.43981
1648.908,-1.42401
1649.391,-1.40794
1649.873,-1.3919
1650.355,-1.37609
1650.837,-1.36048
1651.319,-1.34461
1651.801,-1.32745
1652.283,-1.30762
1652.766,-1.28419
1653.248,-1.25776
1653.73,-1.23007
1654.212,-1.20285
1654.694,-1.177
1655.176,-1.15289
1655.658,-1.13059
1656.141,-1.11015
1656.623,-1.09155
1657.105,-1.07462
1657.587,-1.05888
1658.069,-1.04351
1658.551,-1.02752
1659.033,-1.01013
1659.516,-0.99091
1659.998,-0.96986
1660.48,-0.94706
1660.962,-0.92263
1661.444,-0.89648
1661.926,-0.86828
1662.408,-0.83731
1662.891,-0.80276
1663.373,-0.76423
1663.855,-0.72266
1664.337,-0.68074
1664.819,-0.64177
1665.301,-0.60796
1665.783,-0.5801
1666.265,-0.55782
1666.748,-0.53964
1667.23,-0.52278
1667.712,-0.50405
1668.194,-0.48116
1668.676,-0.45304
1669.158,-0.41909
1669.64,-0.3791
1670.123,-0.33423
1670.605,-0.28808
1671.087,-0.24484
1671.569,-0.20644
1672.051,-0.17257
1672.533,-0.14217
1673.015,-0.11424
1673.498,-0.08808
1673.98,-0.06342
1674.462,-0.04017
1674.944,-0.0184
1675.426,0.00174
1675.908,0.0201
1676.39,0.03644
1676.873,0.05047
1677.355,0.06165
1677.837,0.04292
1678.319,0.01939
1678.801,-0.00831
1679.283,-0.03967
1679.765,-0.07389
1680.248,-0.11047
1680.729,-0.14909
1681.212,-0.18983
1681.694,-0.23234
1682.176,-0.2762
1682.658,-0.32062
1683.14,-0.36447
1683.622,-0.40654
1684.104,-0.4458
1684.587,-0.48171
1685.069,-0.51388
1685.551,-0.54251
1686.033,-0.56826
1686.515,-0.59254
1686.997,-0.61744
1687.479,-0.64504
1687.962,-0.67669
1688.444,-0.71226
1688.926,-0.75067
1689.408,-0.79039
1689.89,-0.83004
1690.0,-1.20104
1690.372,-0.86875
1690.854,-0.9061
1691.337,-0.94213
1691.819,-0.97715
1692.301,-1.01194
1692.783,-1.04731
1693.265,-1.08385
1693.747,-1.12176
1694.229,-1.16089
1695.194,-1.2419
1695.676,-1.28341
1696.158,-1.32562
1696.64,-1.36873
1697.122,-1.41301
1697.604,-1.45879
1698.086,-1.50624
1698.569,-1.55523
1699.051,-1.60494
1699.533,-1.65377
1700.015,-1.69919
1700.497,-1.73836
1700.979,-1.76977
1701.461,-1.79441
1701.944,-1.81503
1702.426,-1.83388
1702.908,-1.85217
1703.39,-1.87025
1703.872,-1.88814
1704.354,-1.90578
1704.836,-1.92315
1705.319,-1.94032
1705.801,-1.95734
1706.283,-1.9745
1706.765,-1.99209
1707.247,-2.01036
1707.729,-2.02943
1708.211,-2.04927
1708.694,-2.06975
1709.176,-2.09059
1709.658,-2.11159
1710.14,-2.13252
1710.622,-2.15307
1711.104,-2.17281
1711.586,-2.19112
1712.069,-2.2072
1712.551,-2.22019
1713.033,-2.22994
1713.515,-2.23722
1713.997,-2.24358
1714.479,-2.25065
1714.961,-2.2597
1715.443,-2.27144
1715.926,-2.28608
1716.408,-2.30296
1716.89,-2.3207
1717.372,-2.33753
1717.854,-2.35233
1718.336,-2.36493
1718.818,-2.37567
1719.301,-2.38499
1719.783,-2.39303
1720.265,-2.39986
1720.747,-2.40531
1721.229,-2.40907
1721.711,-2.41075
1722.193,-2.41013
1722.676,-2.40738
1723.158,-2.40296
1723.64,-2.3977
1724.122,-2.39226
1724.604,-2.387
1725.086,-2.38203
1725.568,-2.37729
1726.051,-2.37265
1726.533,-2.3679
1727.015,-2.36298
1727.497,-2.35791
1727.979,-2.35279
1728.461,-2.34774
1728.943,-2.34288
1729.426,-2.33821
1729.907,-2.33337
1730.39,-2.32799
1730.872,-2.32112
1731.354,-2.31173
1731.836,-2.29866
1732.318,-2.28094
1732.8,-2.25797
1733.282,-2.22969
1733.765,-2.19695
1734.247,-2.16142
